Month,Year,Canada,Mexico,Guatemala,El Salvador,Honduras,Nicaragua,Costa Rica,Panama,Jamaica,Dominican Rep,Trin/Tobago,Colombia,Venezuela ,Ecuador,Peru,Chile,Brazil ,Paraguay,Uruguay,Argentina,EU12,Sweden,Norway,Finland,Denmark,U.K.,Ireland,Luxembourg,Netherlands,France,Germany,Austria,Czech Rep,Hungary,Switzerland,Poland,Russia,Spain,Portugal,Italy,Greece,Turkey,Syria,Israel,Jordan,Kuwait,Saudi Arabia,India,Pakistan,Bangladesh,Sri Lanka ,Thailand,Malaysia,Singapore,Indonesia,Philippines,"China,PR",Korea,Hong Kong,Taiwan,Japan,Australia,New Zealand,Morocco,Algeria,Tunisia,Egypt,Cameroon,Senegal,Sierra Leone,Cote d'Ivoire,Ghana,Nigeria,Benin,Congo,Kenya,Tanzania,Mozambique,South Africa,Zambia
2,2001,1.513382902,10.63004185,9.502867126,8.997698189,19.28122357,15.58640023,458.685765,0.944666394,65.86721547,32.6125488,6.870872979,2626.9521,1.505252601,30188.91841,3.428651698,565.0911093,2.739213799,4795.209882,17.90052569,1.467665764,1.089794628,9.356236881,8.519667301,1.023387939,7.939155596,0.691125857,1.133580348,1.073792154,1.077839313,1.068622255,1.039845355,1.062639902,36.62187695,328.1178073,1.578361936,4.039036617,44.90087332,1.121334405,1.113976526,1.081032428,1.146190521,1.947584838,11.32257867,4.047871022,0.716417931,0.302256417,3.430535267,50.66694637,67.63369944,62.50272653,111.6970796,42.39503689,3.676577907,1.60327557,12751.86141,53.59115714,7.889076699,1291.938725,6.932342278,30.36365256,102.7288087,1.890591149,2.304075,10.31165631,76.64892909,1.411406206,4.366361081,695.2245715,682.5034,2153.833438,730.6209968,1.305123374,188.0885768,729.0504301,960.2128342,98.31425337,873.4099123,28.0243042,8.331911533,6865.843565
3,2001,1.548629604,10.49914865,9.414474972,8.999929889,19.21410446,15.69202118,454.3195286,0.945993713,65.64041973,32.59242836,6.90406457,2635.397459,1.503478738,29608.0075,3.409434755,588.3795609,2.735113751,4794.503582,18.16055985,1.468189235,1.100826648,9.575646708,8.578387074,1.033653227,8.016888172,0.696101085,1.141901331,1.087837049,1.084689924,1.080846178,1.056690622,1.077544411,37.07446984,332.7670816,1.603913765,3.983510167,44.32066352,1.133876558,1.12600983,1.096680327,1.142240246,2.321176275,11.34836355,4.090793959,0.709252143,0.301538212,3.438347614,50.66452905,68.48964331,62.59010626,112.9025446,43.74371232,3.692212687,1.629305098,13329.81918,53.85895771,7.911958043,1324.056322,7.129447894,30.4741825,107.6820627,2.001801878,2.389120645,10.46631807,76.68103643,1.436515622,4.372747496,702.5120056,694.7161379,2312.238385,738.445088,1.276192179,187.0483065,729.9746685,977.7642106,98.52043264,879.0063067,28.83255413,8.362121399,6274.288621
4,2001,1.543241523,10.19425974,9.465294488,9.023560743,19.25114794,15.72109812,452.5991059,0.948097705,65.60623052,32.41662318,6.899471452,2667.609978,1.501161071,29222.66283,3.475368616,598.8812708,2.865221112,4816.935619,18.24670481,1.464287752,1.119074215,9.706131666,8.687645468,1.051672965,8.162146336,0.700188448,1.157231756,1.103211097,1.103470787,1.100336029,1.074258376,1.095165918,37.81629891,327.8191792,1.642329523,3.930704226,43.96837625,1.153852026,1.144677042,1.117016909,1.15575309,2.653278245,12.03360611,4.081468885,0.705426073,0.301755491,3.45202875,50.7048646,69.11759585,62.7840719,114.1158028,45.16873975,3.703274773,1.66850362,14635.14239,55.88400147,7.934588746,1358.934035,7.156898079,30.90334015,110.3120411,2.019146651,2.466256223,10.71237337,78.24384871,1.460526857,4.375919501,714.4430124,712.4351487,2311.022885,752.5967605,1.262050029,181.4834357,738.369585,1004.53376,97.15519685,950.4272868,29.55982815,8.571290063,5874.766988
5,2001,1.521799771,9.998043537,9.515964984,9.049879635,19.17286886,15.75285114,453.9146881,0.951551913,65.55937126,32.43058782,6.907503519,2693.127326,1.495550966,29306.76884,3.530223755,604.8363271,3.003304492,4915.655461,18.43888792,1.470014868,1.141860973,9.793945661,8.734490737,1.070098338,8.322800318,0.703601458,1.178108919,1.12303354,1.126628832,1.119538499,1.098436274,1.119828912,38.31052091,319.615604,1.669652528,3.894493124,43.65722299,1.177372022,1.163187823,1.141226901,1.179052544,2.386402789,12.0879402,4.048457326,0.72416157,0.304651554,3.474712929,50.73699169,70.64650891,63.80581153,114.8900454,45.23572561,3.71631741,1.684444873,14599.72716,56.42550009,7.965789696,1336.969916,7.166769964,31.3037737,109.0026919,1.948445805,2.379615149,11.32691716,77.64217817,1.493626517,4.393257522,727.5818163,732.3264905,2289.540377,762.2489259,1.248404138,176.9175885,744.2979564,1032.234818,98.22556816,967.7946933,30.52915678,8.461363808,6415.937609
6,2001,1.505994778,9.937219143,9.494665155,9.053012561,19.17096901,15.75681986,455.8476238,0.959857536,64.57385806,32.671882,6.798722678,2651.47876,1.48844366,29216.61038,3.470489661,617.1337385,3.095164909,5065.879379,18.98165276,1.483192676,1.169612363,10.27143599,8.889371115,1.099770085,8.551438738,0.71611549,1.204904503,1.15193298,1.162813454,1.150352837,1.124886944,1.148589499,38.47152527,319.3217743,1.646106984,4.116001869,43.16152495,1.205680563,1.192021558,1.169604355,1.21314867,2.482340765,12.04075359,4.065761793,0.721258165,0.300681469,3.48059373,50.24967899,72.55501348,66.43540113,112.7275771,45.23790696,3.726291715,1.699275235,14490.84654,57.09688611,7.970032214,1333.207855,7.163989962,32.46318663,109.7075489,1.957231807,2.421423497,11.55549235,78.69980454,1.52799491,4.403874353,744.6822976,740.1690181,2326.275832,777.5673173,1.230901972,178.2519618,767.561368,1057.846161,98.34372144,994.767529,31.72966721,8.521227095,7036.913593
7,2001,1.512265405,9.999851994,9.394258206,9.030342963,19.09159842,15.3381267,454.5217199,0.956325707,63.78597222,32.66068591,6.693687048,2639.662664,1.472981,29063.85785,3.427507636,657.0144826,3.161742505,5377.576373,19.10196842,1.483814951,1.158690617,10.27917111,8.953398101,1.094446686,8.465509551,0.71216289,1.191967091,1.139237574,1.149138699,1.139015914,1.110323031,1.133121131,37.57670712,306.6590915,1.570476234,4.176565701,43.01748354,1.188568696,1.175949557,1.154867556,1.219106345,2.633712008,11.94022953,4.07234948,0.711136583,0.302085716,3.477936572,49.60281659,72.74888482,66.06024215,112.9108987,45.47731089,3.715825752,1.692029437,13391.5857,58.47211534,7.937792268,1335.046562,7.166193192,32.83349008,111.9694633,1.980803959,2.445402065,11.47201457,79.94885887,1.503827631,4.377354051,726.0558041,722.9585447,2336.794258,770.7176692,1.20393433,173.2089937,756.3652005,1044.118194,98.41440949,1000.63222,31.62049809,8.607182338,7070.63509
8,2001,1.521949279,9.908677483,9.342814084,9.000083282,19.00467184,15.38134326,453.538489,0.955481225,63.20388658,32.43262049,6.616086198,2615.259247,1.481609984,28938.08402,3.425963894,668.8994874,3.196457365,5458.865727,18.85448004,1.489085564,1.108657384,9.851329869,8.655310595,1.041969047,8.087766712,0.697893225,1.13580373,1.088451398,1.094123101,1.088160586,1.062615636,1.085144443,36.22631244,309.2228516,1.537711656,4.162949133,43.20579445,1.132814479,1.126405636,1.103295899,1.1649416,2.710096727,11.87426118,4.094514353,0.706497651,0.301051566,3.481489112,49.26728183,72.2269232,65.87274936,114.9139378,44.77542292,3.719467228,1.634608191,11065.66769,57.06113976,7.931213024,1311.812786,7.196177264,32.57349266,108.8085615,1.924064546,2.317246997,11.0659401,77.14158561,1.450352907,4.703281966,682.7953656,679.6572737,2420.943434,737.2903855,1.185773259,169.4889992,730.210418,994.2787002,98.06119995,1013.332956,31.08376712,8.796823173,6821.168004
9,2001,1.552985695,10.13141142,9.482165905,9.040583162,19.02453714,16.03555515,455.8138504,0.951439179,63.10268164,32.66190524,6.667824802,2662.935398,1.494853609,28486.35873,3.438341747,674.4833286,3.407295153,5601.785,19.15774367,1.497003469,1.097084012,10.07705369,8.485412595,1.028095001,7.990277254,0.686351739,1.123739283,1.078098235,1.075013489,1.078785125,1.055481024,1.074758746,36.36221684,309.7808352,1.539824629,4.084001512,43.24293763,1.125338128,1.118843671,1.095888746,1.135545521,2.703683159,11.9276947,4.1913832,0.709016123,0.298843668,3.497155621,50.14235766,72.53079867,65.95799886,113.805897,44.28959507,3.732546763,1.632674014,11642.50509,56.3470883,7.967567315,1329.649701,7.230413618,32.6562182,107.1454131,1.997549058,2.382128228,11.01240191,76.50934355,1.444249961,4.716852789,686.3490727,674.7140581,2486.46666,736.2805168,1.186276544,165.7067745,727.3294088,972.3484096,98.84105936,1025.336247,31.33916688,9.153432461,6913.052446
10,2001,1.559070333,10.04180367,9.5513619,9.093830859,19.04847162,16.0334224,457.3615674,0.948239891,63.24309401,32.58375154,6.651519127,2640.654904,1.476992694,28061.26144,3.395974934,697.7728795,3.454348552,5746.338325,19.56845824,1.498516165,1.099707649,10.01064535,8.511044648,1.033755642,7.994105283,0.690530769,1.123415666,1.081946508,1.077199351,1.079916069,1.061827797,1.077623668,35.70926179,309.593923,1.553963032,4.015923233,42.80366516,1.128856141,1.117149266,1.09620358,1.13608167,2.765166032,11.63055711,4.165773282,0.70861121,0.297144312,3.481839636,50.58409237,70.20802955,65.52708489,114.2011379,44.73816675,3.723641346,1.686773431,12527.2567,56.63436007,7.939453718,1332.688078,7.213646444,32.18218179,108.8493895,1.99048503,2.401449093,10.98757271,76.10248337,1.444231877,4.689685283,686.1879255,667.7422666,2576.061066,736.7285977,1.172974979,163.8504795,727.7870789,962.4873669,98.38599184,1023.688522,30.49268433,9.806364617,6885.823683
11,2001,1.592033284,9.826888256,9.446992307,8.998872467,19.05559351,16.00768722,455.9513913,0.95077716,64.211492,32.58244079,6.721352207,2620.601415,1.46365513,27573.29513,3.38750531,678.2650098,3.177943651,5824.010911,19.50886895,1.500897994,1.119560856,10.02579175,8.576023126,1.056567716,8.162023984,0.699354803,1.143757034,1.100093752,1.097651223,1.102391901,1.082804835,1.097174954,36.12299506,302.1823946,1.549924159,3.927798727,42.5330518,1.149834296,1.129187075,1.113908126,1.154221894,2.511079557,11.61100072,4.10971797,0.707978925,0.293901727,3.479535586,49.51230501,68.55510763,65.20945398,114.7714994,44.46653876,3.688226426,1.70634899,12855.79954,56.66244172,7.928088546,1317.172988,7.224210795,32.39909259,110.1324048,1.935320037,2.378639911,11.13207409,74.93695522,1.453703802,4.678043401,704.680313,679.1698146,2698.098705,754.5000978,1.172812831,170.6426303,740.2884277,984.9420203,98.43534474,1030.03729,30.25513701,10.24689529,6807.82595
12,2001,1.567625689,9.721967549,9.214342157,9.061611922,19.01353661,16.01632933,452.7182116,0.950341891,63.79989796,32.42745342,6.687645526,2599.056702,1.462380547,27281.11716,3.372244047,657.7615352,2.921785683,5738.891013,19.53614082,1.49619068,1.105267695,9.933601285,8.56084118,1.048933553,8.083906929,0.696050666,1.129825477,1.094374012,1.093293214,1.09332693,1.064311003,1.087130608,34.99588758,299.6958345,1.557990149,3.95204123,42.09060175,1.137374719,1.119006211,1.104853282,1.135250822,2.313780324,11.6279676,4.13307631,0.69995008,0.293079608,3.458683222,49.54905255,67.98807149,64.8136598,114.5152111,43.88343845,3.670081941,1.710418886,12548.89591,56.06494598,7.898733771,1319.297689,7.224168984,32.78758668,114.3397329,1.93230846,2.369225666,10.91002114,73.29368617,1.441329256,4.881982943,691.8854206,682.5991244,2700.760931,740.4816973,1.175376589,171.2714539,718.3383792,977.5690393,98.07232527,1002.706075,29.57615112,12.06508739,6586.706043
